id;age;sex;education
;0;Muž;Stredná škola - výučný list
joy;fear;disgust;sadness;anger;surprise;contempt;valence;engagement;affectivaAgeGroup;affectivaGender;Timestamp;TimeReacted
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;;0
0.00245221;0.00326361;0.481879;0.0184385;0.00246745;0.271799;0.180498;0;0.144321;55-64;male;;20
0.00245221;0.00326361;0.481879;0.0184385;0.00246745;0.271799;0.180498;0;0.144321;55-64;male;;40
0.00250346;0.00321167;0.478908;0.0182489;0.00244341;0.272893;0.178727;0;0.143898;55-64;male;;60
0.00250346;0.00321167;0.478908;0.0182489;0.00244341;0.272893;0.178727;0;0.143898;55-64;male;;80
0.00259618;0.00273332;0.460802;0.0186706;0.00230388;0.287587;0.174204;0;0.1333;55-64;male;;100
0.00259618;0.00273332;0.460802;0.0186706;0.00230388;0.287587;0.174204;0;0.1333;55-64;male;;119
0.00266482;0.00293637;0.460001;0.0181303;0.00231141;0.277163;0.172587;0;0.13638;55-64;male;;140
0.00266482;0.00293637;0.460001;0.0181303;0.00231141;0.277163;0.172587;0;0.13638;55-64;male;;160
0.00276968;0.00289163;0.469146;0.0175918;0.00236505;0.283548;0.170872;0;0.146659;55-64;male;;179
0.00276968;0.00289163;0.469146;0.0175918;0.00236505;0.283548;0.170872;0;0.146659;55-64;male;;209
0.00266069;0.00302886;0.4742;0.0178152;0.00240417;0.278896;0.174041;0;0.146397;55-64;male;;220
0.00266069;0.00302886;0.4742;0.0178152;0.00240417;0.278896;0.174041;0;0.146397;55-64;male;;273
0.0025744;0.00320005;0.458379;0.0184468;0.00231589;0.263083;0.174797;0;0.133351;55-64;male;;274
0.0025744;0.00320005;0.458379;0.0184468;0.00231589;0.263083;0.174797;0;0.133351;55-64;male;;345
0.00250051;0.00338763;0.438984;0.0191773;0.002188;0.245249;0.174621;0;0.118267;55-64;male;;345
0.00250051;0.00338763;0.438984;0.0191773;0.002188;0.245249;0.174621;0;0.118267;55-64;male;;409
