id;age;sex;education
4321;27;Muž;Stredná škola - maturita
questionaire 1
1;2;3;4;3;5;3;2;3;3;2;3;4;4;1;5;2;3;2;3;
questionaire 2
1;2;3;4;3;5;3;2;3;3;2;3;4;4;1;5;2;3;2;3;
joy;fear;disgust;sadness;anger;surprise;contempt;valence;engagement;affectivaAgeGroup;affectivaGender;Valence;Believability;Timestamp;TimeToReact
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;;96
2.67556e-06;0.126622;0.434331;30.1799;7.51645;0.000501272;1.24167;-20.5951;65.2543;18-24;male;;116
2.67556e-06;0.126622;0.434331;30.1799;7.51645;0.000501272;1.24167;-20.5951;65.2543;18-24;male;;136
2.68126e-06;0.126867;0.437687;30.2268;7.55222;0.000502532;1.24187;-20.5113;66.2581;18-24;male;;156
2.68126e-06;0.126867;0.437687;30.2268;7.55222;0.000502532;1.24187;-20.5113;66.2581;18-24;male;;176
2.67522e-06;0.126893;0.444486;30.4586;7.53031;0.000500097;1.24175;-20.4175;66.1087;18-24;male;;196
2.67522e-06;0.126893;0.444486;30.4586;7.53031;0.000500097;1.24175;-20.4175;66.1087;18-24;male;;217
2.6707e-06;0.126949;0.455828;30.5825;7.50795;0.000498131;1.24158;-20.4976;67.2593;18-24;male;;236
2.6707e-06;0.126949;0.455828;30.5825;7.50795;0.000498131;1.24158;-20.4976;67.2593;18-24;male;;256
2.66484e-06;0.126717;0.44827;30.6777;7.48794;0.000496998;1.24162;-20.3471;70.7233;18-24;male;;276
2.66484e-06;0.126717;0.44827;30.6777;7.48794;0.000496998;1.24162;-20.3471;70.7233;18-24;male;;296
2.65671e-06;0.126878;0.437222;30.8706;7.43664;0.00049505;1.24158;-20.1909;69.5789;18-24;male;;316
2.65671e-06;0.126878;0.437222;30.8706;7.43664;0.00049505;1.24158;-20.1909;69.5789;18-24;male;;336
2.65645e-06;0.126723;0.433364;30.7549;7.44466;0.000493502;1.24126;-20.0974;69.1292;18-24;male;;356
2.65645e-06;0.126723;0.433364;30.7549;7.44466;0.000493502;1.24126;-20.0974;69.1292;18-24;male;;395
2.66068e-06;0.126508;0.434244;30.6744;7.44031;0.000493498;1.24038;-20.1114;65.2037;18-24;male;;396
2.66068e-06;0.126508;0.434244;30.6744;7.44031;0.000493498;1.24038;-20.1114;65.2037;18-24;male;;424
2.66886e-06;0.126428;0.438903;30.6685;7.4492;0.000494924;1.23906;-20.2535;62.8767;18-24;male;;436
2.66886e-06;0.126428;0.438903;30.6685;7.4492;0.000494924;1.23906;-20.2535;62.8767;18-24;male;;492
2.67341e-06;0.126682;0.469517;30.7497;7.45485;0.000496237;1.23856;-20.7883;58.3867;18-24;male;;492
2.67341e-06;0.126682;0.469517;30.7497;7.45485;0.000496237;1.23856;-20.7883;58.3867;18-24;male;;524
2.68045e-06;0.126891;0.555292;30.7844;7.48046;0.000497609;1.23767;-22.0427;55.9649;18-24;male;;524
2.68045e-06;0.126891;0.555292;30.7844;7.48046;0.000497609;1.23767;-22.0427;55.9649;18-24;male;;592
2.68676e-06;0.127427;1.89276;31.0839;7.45319;0.000501194;1.23708;-30.8327;54.3691;18-24;male;;592
2.68676e-06;0.127427;1.89276;31.0839;7.45319;0.000501194;1.23708;-30.8327;54.3691;18-24;male;;624
2.70596e-06;0.127537;3.82424;30.9849;7.34026;0.000506292;1.23585;-36.0706;53.5785;18-24;male;;633
2.70596e-06;0.127537;3.82424;30.9849;7.34026;0.000506292;1.23585;-36.0706;53.5785;18-24;male;;692
2.71787e-06;0.127929;46.0023;30.9095;7.3128;0.000510689;1.23664;-59.1314;53.0777;18-24;male;;692
2.71787e-06;0.127929;46.0023;30.9095;7.3128;0.000510689;1.23664;-59.1314;53.0777;18-24;male;;725
2.75547e-06;0.127735;39.0272;30.4328;7.33426;0.000519261;1.235;-57.5438;52.4512;18-24;male;;733
2.75547e-06;0.127735;39.0272;30.4328;7.33426;0.000519261;1.235;-57.5438;52.4512;18-24;male;;792
2.88528e-06;0.127199;12.349;29.5988;7.26497;0.00055145;1.22644;-46.3535;53.1591;18-24;male;;792
2.88528e-06;0.127199;12.349;29.5988;7.26497;0.00055145;1.22644;-46.3535;53.1591;18-24;male;;860
3.09202e-06;0.126773;17.0988;28.2175;7.35149;0.000605766;1.21657;-50.2138;56.3441;18-24;male;;860
3.09202e-06;0.126773;17.0988;28.2175;7.35149;0.000605766;1.21657;-50.2138;56.3441;18-24;male;;893
3.47262e-06;0.124839;7.15152;24.603;8.08129;0.000700148;1.2047;-41.6942;63.1184;18-24;male;;901
3.47262e-06;0.124839;7.15152;24.603;8.08129;0.000700148;1.2047;-41.6942;63.1184;18-24;male;;960
3.72753e-06;0.122723;8.04085;22.7504;8.26995;0.00076021;1.19334;-42.1871;65.6465;18-24;male;;960
3.72753e-06;0.122723;8.04085;22.7504;8.26995;0.00076021;1.19334;-42.1871;65.6465;18-24;male;;992
3.96038e-06;0.119506;9.09376;21.2833;8.03998;0.000806244;1.17742;-42.2046;65.6424;18-24;male;;992
3.96038e-06;0.119506;9.09376;21.2833;8.03998;0.000806244;1.17742;-42.2046;65.6424;18-24;male;;1060
4.22409e-06;0.113683;32.029;19.5066;7.42481;0.000840284;1.15276;-55.1389;62.8435;18-24;male;;1060
4.22409e-06;0.113683;32.029;19.5066;7.42481;0.000840284;1.15276;-55.1389;62.8435;18-24;male;;1093
4.40478e-06;0.10948;12.5787;18.7896;6.65937;0.0008601;1.1316;-44.9783;58.9427;18-24;male;;1101
4.40478e-06;0.10948;12.5787;18.7896;6.65937;0.0008601;1.1316;-44.9783;58.9427;18-24;male;;1160
4.73617e-06;0.100049;2.59058;18.4271;4.59283;0.000876233;1.07798;-31.1892;44.6846;18-24;male;;1160
4.73617e-06;0.100049;2.59058;18.4271;4.59283;0.000876233;1.07798;-31.1892;44.6846;18-24;male;;1193
5.55072e-06;0.0902085;1.03452;16.2607;3.32271;0.00099406;1.01798;-23.0878;35.3389;18-24;male;;1193
5.55072e-06;0.0902085;1.03452;16.2607;3.32271;0.00099406;1.01798;-23.0878;35.3389;18-24;male;;1260
1.04827e-05;0.0642685;0.452771;8.63046;1.40275;0.0017547;0.843809;-13.3648;19.3838;18-24;male;;1260
1.04827e-05;0.0642685;0.452771;8.63046;1.40275;0.0017547;0.843809;-13.3648;19.3838;18-24;male;;1294
2.74616e-05;0.0391328;0.438199;3.04091;0.406692;0.00422143;0.640187;-8.0676;7.46906;18-24;male;;1301
2.74616e-05;0.0391328;0.438199;3.04091;0.406692;0.00422143;0.640187;-8.0676;7.46906;18-24;male;;1325
9.13706e-05;0.0212061;0.43055;0.784761;0.0883911;0.0127082;0.454534;-1.63812;2.12966;18-24;male;;1340
9.13706e-05;0.0212061;0.43055;0.784761;0.0883911;0.0127082;0.454534;-1.63812;2.12966;18-24;male;;1392
0.000217084;0.0135671;0.426666;0.290229;0.0294246;0.0279214;0.354548;0;0.817981;18-24;male;;1392
0.000217084;0.0135671;0.426666;0.290229;0.0294246;0.0279214;0.354548;0;0.817981;18-24;male;;1460
0.000423297;0.00963752;0.426035;0.134373;0.0126375;0.051386;0.293008;0;0.397073;18-24;male;;1461
0.000423297;0.00963752;0.426035;0.134373;0.0126375;0.051386;0.293008;0;0.397073;18-24;male;;1493
0.000757846;0.00715009;0.425828;0.0684696;0.00608044;0.0874216;0.248091;0;0.212188;18-24;male;;1501
0.000757846;0.00715009;0.425828;0.0684696;0.00608044;0.0874216;0.248091;0;0.212188;18-24;male;;1561
0.00102604;0.0061176;0.438599;0.0483544;0.00415642;0.115339;0.227469;0;0.153619;18-24;male;;1561
0.00102604;0.0061176;0.438599;0.0483544;0.00415642;0.115339;0.227469;0;0.153619;18-24;male;;1593
0.00123291;0.00558022;0.462138;0.0396096;0.00330575;0.136762;0.215754;0;0.128304;18-24;male;;1602
0.00123291;0.00558022;0.462138;0.0396096;0.00330575;0.136762;0.215754;0;0.128304;18-24;male;;1664
0.00130138;0.00543149;0.575308;0.0373755;0.00307729;0.143915;0.212466;0;0.120612;18-24;male;;1664
0.00130138;0.00543149;0.575308;0.0373755;0.00307729;0.143915;0.212466;0;0.120612;18-24;male;;1692
0.00141399;0.00519828;0.635593;0.0336772;0.00280351;0.155044;0.207577;0;0.111551;18-24;male;;1704
0.00141399;0.00519828;0.635593;0.0336772;0.00280351;0.155044;0.207577;0;0.111551;18-24;male;;1760
0.00136797;0.00526298;1.32005;0.0346456;0.00292249;0.150432;0.209625;0;0.184613;18-24;male;;1760
0.00136797;0.00526298;1.32005;0.0346456;0.00292249;0.150432;0.209625;0;0.184613;18-24;male;;1792
0.00134845;0.00530189;0.983838;0.0350685;0.00296953;0.14889;0.210678;0;0.149662;18-24;male;;1792
0.00134845;0.00530189;0.983838;0.0350685;0.00296953;0.14889;0.210678;0;0.149662;18-24;male;;1860
0.00121832;0.00557253;0.546553;0.0387917;0.00337201;0.135566;0.21699;0;0.13184;18-24;male;;1860
0.00121832;0.00557253;0.546553;0.0387917;0.00337201;0.135566;0.21699;0;0.13184;18-24;male;;1892
0.00120074;0.00559664;0.46878;0.0388434;0.00343124;0.133761;0.217851;0;0.140706;18-24;male;;1901
0.00120074;0.00559664;0.46878;0.0388434;0.00343124;0.133761;0.217851;0;0.140706;18-24;male;;1960
0.0011554;0.0056797;0.439039;0.0402472;0.003597;0.129286;0.220201;0;0.151379;18-24;male;;1960
0.0011554;0.0056797;0.439039;0.0402472;0.003597;0.129286;0.220201;0;0.151379;18-24;male;;1993
0.00117745;0.00561931;0.444184;0.0399395;0.00350088;0.131669;0.218976;0;0.140925;18-24;male;;2001
0.00117745;0.00561931;0.444184;0.0399395;0.00350088;0.131669;0.218976;0;0.140925;18-24;male;;2060
0.00126869;0.00540096;0.43676;0.0369162;0.00316627;0.140718;0.21422;0;0.125381;18-24;male;;2060
0.00126869;0.00540096;0.43676;0.0369162;0.00316627;0.140718;0.21422;0;0.125381;18-24;male;;2124
0.00130874;0.00532806;0.457234;0.0359355;0.00304289;0.144496;0.212307;0;0.118584;18-24;male;;2124
0.00130874;0.00532806;0.457234;0.0359355;0.00304289;0.144496;0.212307;0;0.118584;18-24;male;;2192
0.00134219;0.0052639;0.482204;0.0349441;0.00294063;0.147619;0.210714;0;0.116095;18-24;male;;2192
0.00134219;0.0052639;0.482204;0.0349441;0.00294063;0.147619;0.210714;0;0.116095;18-24;male;;2260
0.00146935;0.00503447;0.439698;0.031631;0.00261883;0.160469;0.205344;0;0.10436;18-24;male;;2260
0.00146935;0.00503447;0.439698;0.031631;0.00261883;0.160469;0.205344;0;0.10436;18-24;male;;2293
0.00142381;0.00512485;0.438708;0.033097;0.0027056;0.156204;0.207124;0;0.107799;18-24;male;;2301
0.00142381;0.00512485;0.438708;0.033097;0.0027056;0.156204;0.207124;0;0.107799;18-24;male;;2360
0.00115819;0.00572755;0.440107;0.0425588;0.00350106;0.130093;0.219809;0;0.135531;18-24;male;;2360
0.00115819;0.00572755;0.440107;0.0425588;0.00350106;0.130093;0.219809;0;0.135531;18-24;male;;2428
0.0011561;0.00576144;0.430948;0.0433281;0.00350063;0.130611;0.219985;0;0.135878;18-24;male;;2428
0.0011561;0.00576144;0.430948;0.0433281;0.00350063;0.130611;0.219985;0;0.135878;18-24;male;;2460
0.0010529;0.00604369;0.433347;0.0484866;0.00394567;0.120287;0.225971;0;0.151206;18-24;male;;2469
0.0010529;0.00604369;0.433347;0.0484866;0.00394567;0.120287;0.225971;0;0.151206;18-24;male;;2528
