id;age;sex;education
;0;Muž;Stredná škola - výučný list
joy;fear;disgust;sadness;anger;surprise;contempt;valence;engagement;affectivaAgeGroup;affectivaGender;Timestamp;TimeReacted
0.00183238;0.00482891;0.43055;0.024903;0.00194093;0.200655;0.192594;0;0.0820724;18-24;male;;8274
0.00183238;0.00482891;0.43055;0.024903;0.00194093;0.200655;0.192594;0;0.0820724;18-24;male;;8274
0.0018321;0.00476495;0.430904;0.0246872;0.00194231;0.200052;0.192578;0;0.0822094;18-24;male;;8346
0.0018321;0.00476495;0.430904;0.0246872;0.00194231;0.200052;0.192578;0;0.0822094;18-24;male;;8346
0.00183319;0.0048511;0.430559;0.0246257;0.0019547;0.200417;0.192576;0;0.0820609;18-24;male;;8375
0.00183319;0.0048511;0.430559;0.0246257;0.0019547;0.200417;0.192576;0;0.0820609;18-24;male;;8375
0.00183351;0.00486206;0.431052;0.0244218;0.00196318;0.200559;0.192589;0;0.0821433;18-24;male;;8410
0.00183351;0.00486206;0.431052;0.0244218;0.00196318;0.200559;0.192589;0;0.0821433;18-24;male;;8410
0.00183586;0.00471887;0.431663;0.0244329;0.00195092;0.200086;0.192587;0;0.082072;18-24;male;;8441
0.00183586;0.00471887;0.431663;0.0244329;0.00195092;0.200086;0.192587;0;0.082072;18-24;male;;8441
0.00183225;0.00471188;0.431762;0.0247466;0.00194295;0.199691;0.192599;0;0.0828336;18-24;male;;8508
0.00183225;0.00471188;0.431762;0.0247466;0.00194295;0.199691;0.192599;0;0.0828336;18-24;male;;8508
0.00183319;0.00481835;0.43186;0.0244635;0.00196038;0.200209;0.192596;0;0.0826768;18-24;male;;8572
0.00183319;0.00481835;0.43186;0.0244635;0.00196038;0.200209;0.192596;0;0.0826768;18-24;male;;8573
0.00183512;0.00477248;0.431597;0.024619;0.00195263;0.200412;0.192584;0;0.0822915;18-24;male;;8609
0.00183512;0.00477248;0.431597;0.024619;0.00195263;0.200412;0.192584;0;0.0822915;18-24;male;;8609
0.00183505;0.00487433;0.431086;0.0245355;0.00196531;0.200737;0.192584;0;0.0820273;18-24;male;;8640
0.00183505;0.00487433;0.431086;0.0245355;0.00196531;0.200737;0.192584;0;0.0820273;18-24;male;;8640
0.00183412;0.00494697;0.430075;0.0247839;0.00196355;0.201104;0.192592;0;0.0815669;18-24;male;;8709
0.00183412;0.00494697;0.430075;0.0247839;0.00196355;0.201104;0.192592;0;0.0815669;18-24;male;;8709
0.00183266;0.00536013;0.429793;0.0240424;0.00202403;0.202347;0.192626;0;0.0814925;18-24;male;;8776
0.00183266;0.00536013;0.429793;0.0240424;0.00202403;0.202347;0.192626;0;0.0814925;18-24;male;;8776
0.00183326;0.00544431;0.429379;0.0238341;0.00203853;0.202605;0.192661;0;0.0808604;18-24;male;;8841
0.00183326;0.00544431;0.429379;0.0238341;0.00203853;0.202605;0.192661;0;0.0808604;18-24;male;;8841
0.00183497;0.00542515;0.429003;0.0238644;0.00203615;0.20252;0.192671;0;0.0804673;18-24;male;;8908
0.00183497;0.00542515;0.429003;0.0238644;0.00203615;0.20252;0.192671;0;0.0804673;18-24;male;;8908
0.00183444;0.00533901;0.428706;0.0241178;0.00202018;0.202846;0.192702;0;0.0806333;18-24;male;;8941
0.00183444;0.00533901;0.428706;0.0241178;0.00202018;0.202846;0.192702;0;0.0806333;18-24;male;;8941
0.00183742;0.00568648;0.429157;0.0236648;0.00206066;0.205096;0.192706;0;0.0809477;18-24;male;;9008
0.00183742;0.00568648;0.429157;0.0236648;0.00206066;0.205096;0.192706;0;0.0809477;18-24;male;;9009
0.00184107;0.00548637;0.429791;0.0236129;0.00205005;0.20509;0.192719;0;0.0815546;18-24;male;;9041
0.00184107;0.00548637;0.429791;0.0236129;0.00205005;0.20509;0.192719;0;0.0815546;18-24;male;;9041
0.00184046;0.00542056;0.429102;0.0234035;0.00205812;0.204129;0.192731;0;0.0814038;18-24;male;;9108
0.00184046;0.00542056;0.429102;0.0234035;0.00205812;0.204129;0.192731;0;0.0814038;18-24;male;;9108
0.0018437;0.00506132;0.429574;0.0234424;0.00203233;0.202875;0.192737;0;0.0818477;18-24;male;;9180
0.0018437;0.00506132;0.429574;0.0234424;0.00203233;0.202875;0.192737;0;0.0818477;18-24;male;;9180
0.00185273;0.0051925;0.431604;0.0228411;0.00205973;0.204879;0.192737;0;0.0833158;18-24;male;;9212
0.00185273;0.0051925;0.431604;0.0228411;0.00205973;0.204879;0.192737;0;0.0833158;18-24;male;;9213
0.0018527;0.0052008;0.431558;0.0228737;0.00205788;0.205065;0.192744;0;0.0832747;18-24;male;;9241
0.0018527;0.0052008;0.431558;0.0228737;0.00205788;0.205065;0.192744;0;0.0832747;18-24;male;;9241
0.00185041;0.00493937;0.430965;0.0233469;0.00202047;0.20347;0.192736;0;0.0828341;18-24;male;;9308
0.00185041;0.00493937;0.430965;0.0233469;0.00202047;0.20347;0.192736;0;0.0828341;18-24;male;;9308
0.00184718;0.00482314;0.430189;0.0237403;0.00200067;0.204359;0.192715;0;0.0822371;18-24;male;;9382
0.00184718;0.00482314;0.430189;0.0237403;0.00200067;0.204359;0.192715;0;0.0822371;18-24;male;;9383
0.00184633;0.00480573;0.429909;0.0239175;0.00199088;0.203891;0.192693;0;0.0820392;18-24;male;;9423
0.00184633;0.00480573;0.429909;0.0239175;0.00199088;0.203891;0.192693;0;0.0820392;18-24;male;;9423
0.00184046;0.00468474;0.428496;0.0242582;0.00197496;0.203579;0.192684;0;0.0809757;18-24;male;;9456
0.00184046;0.00468474;0.428496;0.0242582;0.00197496;0.203579;0.192684;0;0.0809757;18-24;male;;9456
0.00184264;0.00468823;0.428877;0.024617;0.00195342;0.20375;0.192662;0;0.0812855;18-24;male;;9506
0.00184264;0.00468823;0.428877;0.024617;0.00195342;0.20375;0.192662;0;0.0812855;18-24;male;;9506
0.00184171;0.00475307;0.428589;0.0244081;0.0019671;0.203779;0.192681;0;0.0810981;18-24;male;;9544
0.00184171;0.00475307;0.428589;0.0244081;0.0019671;0.203779;0.192681;0;0.0810981;18-24;male;;9544
0.00184067;0.0047471;0.42835;0.0244936;0.00196301;0.203333;0.192724;0;0.0809149;18-24;male;;9580
0.00184067;0.0047471;0.42835;0.0244936;0.00196301;0.203333;0.192724;0;0.0809149;18-24;male;;9580
0.00184227;0.00477901;0.428668;0.0247367;0.00195196;0.20336;0.192802;0;0.0811679;18-24;male;;9610
0.00184227;0.00477901;0.428668;0.0247367;0.00195196;0.20336;0.192802;0;0.0811679;18-24;male;;9610
