id;age;sex;education
;0;Muž;Stredná škola - výučný list
joy;fear;disgust;sadness;anger;surprise;contempt;valence;engagement;affectivaAgeGroup;affectivaGender;Timestamp;TimeReacted
0.00183876;0.00501495;0.426029;0.0361997;0.00160511;0.221797;0.204257;0;0.0800776;18-24;male;;10109
0.00183876;0.00501495;0.426029;0.0361997;0.00160511;0.221797;0.204257;0;0.0800776;18-24;male;;10109
0.00183876;0.00501495;0.426029;0.0361997;0.00160511;0.221797;0.204257;0;0.0800776;18-24;male;;10109
0.0018359;0.00523439;0.425773;0.0429626;0.00147471;0.233197;0.210692;0;0.0797126;18-24;male;;10177
0.0018359;0.00523439;0.425773;0.0429626;0.00147471;0.233197;0.210692;0;0.0797126;18-24;male;;10177
0.0018359;0.00523439;0.425773;0.0429626;0.00147471;0.233197;0.210692;0;0.0797126;18-24;male;;10177
0.00183438;0.00569181;0.425714;0.0549143;0.0013076;0.251543;0.222669;0;0.0804285;18-24;male;;10241
0.00183438;0.00569181;0.425714;0.0549143;0.0013076;0.251543;0.222669;0;0.0804285;18-24;male;;10241
0.00183438;0.00569181;0.425714;0.0549143;0.0013076;0.251543;0.222669;0;0.0804285;18-24;male;;10241
0.0018353;0.00595894;0.425711;0.0547875;0.00131713;0.253938;0.278409;0;0.0810375;18-24;male;;10309
0.0018353;0.00595894;0.425711;0.0547875;0.00131713;0.253938;0.278409;0;0.0810375;18-24;male;;10309
0.0018353;0.00595894;0.425711;0.0547875;0.00131713;0.253938;0.278409;0;0.0810375;18-24;male;;10309
0.00183454;0.00645201;0.425626;0.0567178;0.00130416;0.259558;0.293039;0;0.0832329;18-24;male;;10409
0.00183454;0.00645201;0.425626;0.0567178;0.00130416;0.259558;0.293039;0;0.0832329;18-24;male;;10409
0.00183454;0.00645201;0.425626;0.0567178;0.00130416;0.259558;0.293039;0;0.0832329;18-24;male;;10409
0.00183383;0.00691437;0.425402;0.0455598;0.00148514;0.248536;0.298866;0;0.0829112;18-24;male;;10477
0.00183383;0.00691437;0.425402;0.0455598;0.00148514;0.248536;0.298866;0;0.0829112;18-24;male;;10477
0.00183383;0.00691437;0.425402;0.0455598;0.00148514;0.248536;0.298866;0;0.0829112;18-24;male;;10477
0.00183315;0.00780903;0.42543;0.0427092;0.00156553;0.250863;0.288342;0;0.0840955;18-24;male;;10608
0.00183315;0.00780903;0.42543;0.0427092;0.00156553;0.250863;0.288342;0;0.0840955;18-24;male;;10608
0.00183315;0.00780903;0.42543;0.0427092;0.00156553;0.250863;0.288342;0;0.0840955;18-24;male;;10608
0.00183154;0.0170587;0.42367;0.0288773;0.00218953;0.26261;0.274372;0;0.0842088;18-24;male;;10677
0.00183154;0.0170587;0.42367;0.0288773;0.00218953;0.26261;0.274372;0;0.0842088;18-24;male;;10677
0.00183154;0.0170587;0.42367;0.0288773;0.00218953;0.26261;0.274372;0;0.0842088;18-24;male;;10677
0.00183104;0.0196693;0.421721;0.0251317;0.00242424;0.26033;0.259606;0;0.0836072;18-24;male;;10777
0.00183104;0.0196693;0.421721;0.0251317;0.00242424;0.26033;0.259606;0;0.0836072;18-24;male;;10777
0.00183104;0.0196693;0.421721;0.0251317;0.00242424;0.26033;0.259606;0;0.0836072;18-24;male;;10777
0.00182982;0.0511687;0.420121;0.0157826;0.00362173;0.275569;0.232701;0;0.0836011;18-24;male;;10844
0.00182982;0.0511687;0.420121;0.0157826;0.00362173;0.275569;0.232701;0;0.0836011;18-24;male;;10844
0.00182982;0.0511687;0.420121;0.0157826;0.00362173;0.275569;0.232701;0;0.0836011;18-24;male;;10844
0.00182946;0.0267889;0.420881;0.0186873;0.00299918;0.254696;0.22361;0;0.0815645;18-24;male;;10945
0.00182946;0.0267889;0.420881;0.0186873;0.00299918;0.254696;0.22361;0;0.0815645;18-24;male;;10945
0.00182946;0.0267889;0.420881;0.0186873;0.00299918;0.254696;0.22361;0;0.0815645;18-24;male;;10945
0.00182876;0.0618799;0.423571;0.012564;0.0042135;0.2691;0.209633;0;0.0809353;18-24;male;;10977
0.00182876;0.0618799;0.423571;0.012564;0.0042135;0.2691;0.209633;0;0.0809353;18-24;male;;10977
0.00182876;0.0618799;0.423571;0.012564;0.0042135;0.2691;0.209633;0;0.0809353;18-24;male;;10977
0.00182801;0.133349;0.424399;0.00957612;0.00547844;0.290527;0.206722;0;0.0823865;18-24;male;;11109
0.00182801;0.133349;0.424399;0.00957612;0.00547844;0.290527;0.206722;0;0.0823865;18-24;male;;11109
0.00182801;0.133349;0.424399;0.00957612;0.00547844;0.290527;0.206722;0;0.0823865;18-24;male;;11109
0.00182437;0.720864;0.426021;0.00520891;0.00967251;0.34181;0.203351;0;0.0979046;18-24;male;;11185
0.00182437;0.720864;0.426021;0.00520891;0.00967251;0.34181;0.203351;0;0.0979046;18-24;male;;11186
0.00182437;0.720864;0.426021;0.00520891;0.00967251;0.34181;0.203351;0;0.0979046;18-24;male;;11186
