id;age;sex;education
;0;Muž;Stredná škola - výučný list
joy;fear;disgust;sadness;anger;surprise;contempt;valence;engagement;affectivaAgeGroup;affectivaGender;Timestamp;TimeReacted
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;;0
1.30266e-05;0.0759807;0.98455;4.15611;9.13448;0.0030675;0.970523;-16.0945;86.9722;35-44;male;;19
1.30266e-05;0.0759807;0.98455;4.15611;9.13448;0.0030675;0.970523;-16.0945;86.9722;35-44;male;;40
1.15439e-05;0.0836707;1.05239;4.54344;12.6974;0.00284009;1.02443;-17.0992;91.5387;35-44;male;;63
1.15439e-05;0.0836707;1.05239;4.54344;12.6974;0.00284009;1.02443;-17.0992;91.5387;35-44;male;;80
1.18244e-05;0.0849673;1.07361;4.26289;14.0976;0.00295093;1.03119;-17.0013;93.0368;35-44;male;;100
1.18244e-05;0.0849673;1.07361;4.26289;14.0976;0.00295093;1.03119;-17.0013;93.0368;35-44;male;;119
1.26003e-05;0.0862005;1.13678;3.76915;16.4002;0.00324392;1.0372;-16.9412;95.004;35-44;male;;139
1.26003e-05;0.0862005;1.13678;3.76915;16.4002;0.00324392;1.0372;-16.9412;95.004;35-44;male;;160
1.43863e-05;0.0868758;1.29651;2.96719;20.6377;0.00392348;1.04124;-16.9445;97.1666;35-44;male;;180
1.43863e-05;0.0868758;1.29651;2.96719;20.6377;0.00392348;1.04124;-16.9445;97.1666;35-44;male;;200
1.53004e-05;0.0863585;1.35833;2.67867;22.2539;0.00427756;1.03996;-16.8745;97.7141;35-44;male;;220
1.53004e-05;0.0863585;1.35833;2.67867;22.2539;0.00427756;1.03996;-16.8745;97.7141;35-44;male;;239
1.96503e-05;0.080623;1.50587;1.89927;22.3834;0.00565513;0.998484;-16.1516;98.2326;35-44;male;;260
1.96503e-05;0.080623;1.50587;1.89927;22.3834;0.00565513;0.998484;-16.1516;98.2326;35-44;male;;291
2.27412e-05;0.0784408;1.63775;1.52352;23.7472;0.00671022;0.981325;-15.8403;98.6417;35-44;male;;300
2.27412e-05;0.0784408;1.63775;1.52352;23.7472;0.00671022;0.981325;-15.8403;98.6417;35-44;male;;323
3.00902e-05;0.0718878;1.80341;1.03994;22.8199;0.0090526;0.932042;-14.8949;98.8725;35-44;male;;339
3.00902e-05;0.0718878;1.80341;1.03994;22.8199;0.0090526;0.932042;-14.8949;98.8725;35-44;male;;394
4.05993e-05;0.0604753;1.69696;0.756469;15.262;0.0117007;0.846984;-12.9306;98.1271;35-44;male;;394
4.05993e-05;0.0604753;1.69696;0.756469;15.262;0.0117007;0.846984;-12.9306;98.1271;35-44;male;;423
4.89526e-05;0.0547748;1.68548;0.613534;12.2011;0.0138409;0.801529;-11.9059;97.6328;35-44;male;;424
4.89526e-05;0.0547748;1.68548;0.613534;12.2011;0.0138409;0.801529;-11.9059;97.6328;35-44;male;;456
8.25793e-05;0.0416738;1.65152;0.340128;6.36814;0.0221176;0.687525;-9.01572;95.5435;35-44;male;;459
8.25793e-05;0.0416738;1.65152;0.340128;6.36814;0.0221176;0.687525;-9.01572;95.5435;35-44;male;;523
0.00014218;0.0321594;1.68879;0.181574;3.51557;0.0368345;0.592987;-6.32679;93.0318;35-44;male;;523
0.00014218;0.0321594;1.68879;0.181574;3.51557;0.0368345;0.592987;-6.32679;93.0318;35-44;male;;591
0.000279929;0.0222806;1.61536;0.0870649;1.32535;0.0677235;0.483198;-2.5817;83.8366;35-44;male;;591
0.000279929;0.0222806;1.61536;0.0870649;1.32535;0.0677235;0.483198;-2.5817;83.8366;35-44;male;;623
0.000530892;0.0156992;1.54422;0.0436704;0.510574;0.120147;0.397459;0;67.3172;35-44;male;;631
0.000530892;0.0156992;1.54422;0.0436704;0.510574;0.120147;0.397459;0;67.3172;35-44;male;;691
0.000850133;0.0111225;1.2716;0.029347;0.151945;0.170304;0.328495;0;31.4532;35-44;male;;691
0.000850133;0.0111225;1.2716;0.029347;0.151945;0.170304;0.328495;0;31.4532;35-44;male;;723
0.0011626;0.00886029;1.11682;0.0227424;0.0673187;0.215847;0.289375;0;14.4561;35-44;male;;732
0.0011626;0.00886029;1.11682;0.0227424;0.0673187;0.215847;0.289375;0;14.4561;35-44;male;;791
0.00141167;0.00745598;0.954583;0.0206023;0.0318146;0.241751;0.261679;0;5.82343;35-44;male;;791
0.00141167;0.00745598;0.954583;0.0206023;0.0318146;0.241751;0.261679;0;5.82343;35-44;male;;823
0.00175994;0.00617621;0.80448;0.0178379;0.0140874;0.273354;0.233869;0;2.00232;35-44;male;;832
0.00175994;0.00617621;0.80448;0.0178379;0.0140874;0.273354;0.233869;0;2.00232;35-44;male;;891
0.0019341;0.00567024;0.720783;0.017854;0.00865836;0.286577;0.220562;0;1.04688;35-44;male;;891
0.0019341;0.00567024;0.720783;0.017854;0.00865836;0.286577;0.220562;0;1.04688;35-44;male;;923
0.00224368;0.00540394;0.720452;0.015719;0.00694991;0.332837;0.21137;0;0.889769;35-44;male;;924
0.00224368;0.00540394;0.720452;0.015719;0.00694991;0.332837;0.21137;0;0.889769;35-44;male;;956
0.00220653;0.00537247;0.650716;0.0179312;0.0050173;0.316635;0.206257;0;0.543962;35-44;male;;956
0.00220653;0.00537247;0.650716;0.0179312;0.0050173;0.316635;0.206257;0;0.543962;35-44;male;;1023
0.00226666;0.00530607;0.58936;0.0216051;0.00323647;0.324728;0.198932;0;0.321166;35-44;male;;1023
0.00226666;0.00530607;0.58936;0.0216051;0.00323647;0.324728;0.198932;0;0.321166;35-44;male;;1091
0.00214711;0.00546695;0.535597;0.0258737;0.00247383;0.301922;0.196559;0;0.210516;35-44;male;;1091
0.00214711;0.00546695;0.535597;0.0258737;0.00247383;0.301922;0.196559;0;0.210516;35-44;male;;1123
