id;age;sex;education
;0;Muž;Stredná škola - výučný list
joy;fear;disgust;sadness;anger;surprise;contempt;valence;engagement;affectivaAgeGroup;affectivaGender;Timestamp;TimeReacted
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;;0
0.00204578;0.00146486;0.484264;0.156846;0.00201644;0.261264;0.193356;-43.7948;11.0002;18-24;male;;20
0.00204578;0.00146486;0.484264;0.156846;0.00201644;0.261264;0.193356;-43.7948;11.0002;18-24;male;;39
0.00208141;0.00159355;0.489683;0.125087;0.00213051;0.264437;0.193168;-38.6441;7.42058;18-24;male;;60
0.00208141;0.00159355;0.489683;0.125087;0.00213051;0.264437;0.193168;-38.6441;7.42058;18-24;male;;79
0.00211233;0.00193145;0.495101;0.0849971;0.00226219;0.265535;0.193102;-28.6996;3.29871;18-24;male;;100
0.00211233;0.00193145;0.495101;0.0849971;0.00226219;0.265535;0.193102;-28.6996;3.29871;18-24;male;;119
0.002119;0.00242157;0.497804;0.0632766;0.00227683;0.266224;0.193384;-19.174;1.43488;18-24;male;;139
0.002119;0.00242157;0.497804;0.0632766;0.00227683;0.266224;0.193384;-19.174;1.43488;18-24;male;;159
0.00210238;0.00286379;0.495233;0.0487475;0.00229775;0.262681;0.193426;-11.1099;0.716192;18-24;male;;180
0.00210238;0.00286379;0.495233;0.0487475;0.00229775;0.262681;0.193426;-11.1099;0.716192;18-24;male;;199
0.00208824;0.0033884;0.495148;0.0386223;0.00233084;0.259211;0.193708;-4.34933;0.398095;18-24;male;;219
0.00208824;0.0033884;0.495148;0.0386223;0.00233084;0.259211;0.193708;-4.34933;0.398095;18-24;male;;239
0.00204611;0.00383178;0.487019;0.0317739;0.00231606;0.248801;0.193831;0;0.233174;18-24;male;;259
0.00204611;0.00383178;0.487019;0.0317739;0.00231606;0.248801;0.193831;0;0.233174;18-24;male;;280
0.00192964;0.00426901;0.461079;0.0308177;0.00211743;0.231567;0.19418;0;0.168418;18-24;male;;299
0.00192964;0.00426901;0.461079;0.0308177;0.00211743;0.231567;0.19418;0;0.168418;18-24;male;;319
0.00188189;0.00467299;0.454969;0.0298576;0.00206715;0.227413;0.194808;0;0.137427;18-24;male;;339
0.00188189;0.00467299;0.454969;0.0298576;0.00206715;0.227413;0.194808;0;0.137427;18-24;male;;359
0.00182586;0.00526398;0.439578;0.0293084;0.00200869;0.217693;0.194978;0;0.115352;18-24;male;;380
0.00182586;0.00526398;0.439578;0.0293084;0.00200869;0.217693;0.194978;0;0.115352;18-24;male;;412
0.0018057;0.00562781;0.433394;0.0297721;0.00200292;0.216463;0.194947;0;0.107894;18-24;male;;419
0.0018057;0.00562781;0.433394;0.0297721;0.00200292;0.216463;0.194947;0;0.107894;18-24;male;;444
0.00179791;0.00722302;0.430616;0.0271564;0.00215863;0.22008;0.194885;0;0.100074;18-24;male;;459
0.00179791;0.00722302;0.430616;0.0271564;0.00215863;0.22008;0.194885;0;0.100074;18-24;male;;512
0.00178262;0.00832263;0.428194;0.0287623;0.00212932;0.225227;0.195092;0;0.0936936;18-24;male;;512
0.00178262;0.00832263;0.428194;0.0287623;0.00212932;0.225227;0.195092;0;0.0936936;18-24;male;;544
0.00177008;0.00947404;0.428062;0.0269514;0.00228387;0.224299;0.195515;0;0.0950713;18-24;male;;544
0.00177008;0.00947404;0.428062;0.0269514;0.00228387;0.224299;0.195515;0;0.0950713;18-24;male;;576
0.00177336;0.0131285;0.427622;0.0241136;0.00251981;0.230942;0.195425;0;0.091137;18-24;male;;579
0.00177336;0.0131285;0.427622;0.0241136;0.00251981;0.230942;0.195425;0;0.091137;18-24;male;;643
0.00177616;0.0165745;0.427433;0.0214435;0.00274988;0.234031;0.195386;0;0.0883472;18-24;male;;643
0.00177616;0.0165745;0.427433;0.0214435;0.00274988;0.234031;0.195386;0;0.0883472;18-24;male;;711
0.00178311;0.0170567;0.427525;0.0198081;0.00283955;0.231724;0.195111;0;0.0855942;18-24;male;;712
0.00178311;0.0170567;0.427525;0.0198081;0.00283955;0.231724;0.195111;0;0.0855942;18-24;male;;745
0.00178704;0.0247796;0.427547;0.0169739;0.00322713;0.240024;0.195065;0;0.0841395;18-24;male;;752
0.00178704;0.0247796;0.427547;0.0169739;0.00322713;0.240024;0.195065;0;0.0841395;18-24;male;;811
0.00179262;0.047222;0.42874;0.012966;0.00408419;0.254143;0.194986;0;0.0833305;18-24;male;;811
0.00179262;0.047222;0.42874;0.012966;0.00408419;0.254143;0.194986;0;0.0833305;18-24;male;;844
0.00179813;0.0545179;0.429269;0.0117033;0.00437001;0.255933;0.194973;0;0.0834772;18-24;male;;844
0.00179813;0.0545179;0.429269;0.0117033;0.00437001;0.255933;0.194973;0;0.0834772;18-24;male;;911
0.00180599;0.0704879;0.430682;0.0102512;0.00482187;0.262552;0.194742;0;0.0843934;18-24;male;;911
0.00180599;0.0704879;0.430682;0.0102512;0.00482187;0.262552;0.194742;0;0.0843934;18-24;male;;944
0.00180312;0.215472;0.43257;0.00675215;0.00706722;0.295412;0.194682;0;0.0866244;18-24;male;;952
0.00180312;0.215472;0.43257;0.00675215;0.00706722;0.295412;0.194682;0;0.0866244;18-24;male;;1012
0.00179584;0.124844;0.434395;0.00807272;0.00594726;0.279359;0.194866;0;0.0884079;18-24;male;;1012
0.00179584;0.124844;0.434395;0.00807272;0.00594726;0.279359;0.194866;0;0.0884079;18-24;male;;1045
0.00178602;0.202385;0.43578;0.00673618;0.00694996;0.297542;0.194935;0;0.0910495;18-24;male;;1052
0.00178602;0.202385;0.43578;0.00673618;0.00694996;0.297542;0.194935;0;0.0910495;18-24;male;;1080
0.00177674;0.150663;0.438048;0.00728076;0.00625744;0.294528;0.19489;0;0.0947189;18-24;male;;1092
0.00177674;0.150663;0.438048;0.00728076;0.00625744;0.294528;0.19489;0;0.0947189;18-24;male;;1114
0.00178735;0.126924;0.44119;0.00749221;0.00589814;0.294171;0.194726;0;0.0983114;18-24;male;;1133
0.00178735;0.126924;0.44119;0.00749221;0.00589814;0.294171;0.194726;0;0.0983114;18-24;male;;1153
0.00178161;0.129894;0.442023;0.00735441;0.00589062;0.298952;0.194597;0;0.100276;18-24;male;;1172
0.00178161;0.129894;0.442023;0.00735441;0.00589062;0.298952;0.194597;0;0.100276;18-24;male;;1211
0.00174306;0.0722739;0.442176;0.0087506;0.00472697;0.292084;0.194603;0;0.105218;18-24;male;;1213
0.00174306;0.0722739;0.442176;0.0087506;0.00472697;0.292084;0.194603;0;0.105218;18-24;male;;1244
0.00173156;0.0444076;0.443499;0.0101285;0.00398614;0.282962;0.194574;0;0.108334;18-24;male;;1252
0.00173156;0.0444076;0.443499;0.0101285;0.00398614;0.282962;0.194574;0;0.108334;18-24;male;;1311
0.00161797;0.0250627;0.443715;0.0112618;0.00302048;0.300739;0.194363;0;0.12653;18-24;male;;1312
0.00161797;0.0250627;0.443715;0.0112618;0.00302048;0.300739;0.194363;0;0.12653;18-24;male;;1380
0.00133764;0.0182656;0.444663;0.0101733;0.00217866;0.396101;0.19448;0;0.192717;18-24;male;;1380
0.00133764;0.0182656;0.444663;0.0101733;0.00217866;0.396101;0.19448;0;0.192717;18-24;male;;1412
0.00103652;0.0118022;0.446843;0.00894714;0.00140644;0.570046;0.194888;0;0.339722;18-24;male;;1420
