id;age;sex;education
;0;Muž;Stredná škola - výučný list
joy;fear;disgust;sadness;anger;surprise;contempt;valence;engagement;affectivaAgeGroup;affectivaGender;Timestamp;TimeReacted
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;;1
0.00149184;0.00253562;0.495169;0.0809292;0.00270943;0.229605;0.216813;-3.3373;0.422389;55-64;male;;11
0.00149184;0.00253562;0.495169;0.0809292;0.00270943;0.229605;0.216813;-3.3373;0.422389;55-64;male;;33
0.00144638;0.00232344;0.48557;0.0897518;0.00274483;0.242308;0.222327;-5.15978;0.498441;55-64;male;;51
0.00144638;0.00232344;0.48557;0.0897518;0.00274483;0.242308;0.222327;-5.15978;0.498441;55-64;male;;100
0.0014449;0.00243959;0.475643;0.10745;0.00259635;0.237195;0.225069;-8.43958;0.650116;55-64;male;;101
0.0014449;0.00243959;0.475643;0.10745;0.00259635;0.237195;0.225069;-8.43958;0.650116;55-64;male;;130
0.00136879;0.0024694;0.497718;0.12948;0.00277801;0.223027;0.227715;-12.6221;0.931503;55-64;male;;130
0.00136879;0.0024694;0.497718;0.12948;0.00277801;0.223027;0.227715;-12.6221;0.931503;55-64;male;;198
0.00131885;0.00307532;0.473687;0.13317;0.00259754;0.202324;0.228928;-10.7361;0.752199;55-64;male;;198
0.00131885;0.00307532;0.473687;0.13317;0.00259754;0.202324;0.228928;-10.7361;0.752199;55-64;male;;230
0.00140286;0.00316924;0.442485;0.13708;0.00230599;0.21126;0.227552;-10.1147;0.689291;55-64;male;;239
0.00140286;0.00316924;0.442485;0.13708;0.00230599;0.21126;0.227552;-10.1147;0.689291;55-64;male;;298
0.00137398;0.00343397;0.426659;0.143645;0.00224701;0.204482;0.233484;-9.8997;0.647254;55-64;male;;298
0.00137398;0.00343397;0.426659;0.143645;0.00224701;0.204482;0.233484;-9.8997;0.647254;55-64;male;;362
0.00130969;0.00425507;0.423178;0.18105;0.00211836;0.209385;0.238528;-8.84974;0.564306;55-64;male;;362
0.00130969;0.00425507;0.423178;0.18105;0.00211836;0.209385;0.238528;-8.84974;0.564306;55-64;male;;430
0.00115148;0.00577986;0.429477;0.194792;0.00223384;0.198561;0.251716;-4.50017;0.36253;55-64;male;;430
0.00115148;0.00577986;0.429477;0.194792;0.00223384;0.198561;0.251716;-4.50017;0.36253;55-64;male;;464
0.0011241;0.00671483;0.429539;0.178395;0.00231413;0.188848;0.252912;-1.60703;0.281441;55-64;male;;471
0.0011241;0.00671483;0.429539;0.178395;0.00231413;0.188848;0.252912;-1.60703;0.281441;55-64;male;;530
0.00113681;0.00668505;0.427361;0.174641;0.00219324;0.190463;0.251762;-0.336708;0.242532;55-64;male;;530
0.00113681;0.00668505;0.427361;0.174641;0.00219324;0.190463;0.251762;-0.336708;0.242532;55-64;male;;598
0.000930196;0.0076096;0.433441;0.172326;0.00300801;0.154566;0.271737;0;0.24549;55-64;male;;598
0.000930196;0.0076096;0.433441;0.172326;0.00300801;0.154566;0.271737;0;0.24549;55-64;male;;631
0.000894614;0.00775098;0.446581;0.140872;0.00349119;0.141008;0.275796;0;0.243422;55-64;male;;639
0.000894614;0.00775098;0.446581;0.140872;0.00349119;0.141008;0.275796;0;0.243422;55-64;male;;698
0.000810395;0.00888427;0.467889;0.163193;0.00403171;0.133807;0.281932;0;0.326271;55-64;male;;698
0.000810395;0.00888427;0.467889;0.163193;0.00403171;0.133807;0.281932;0;0.326271;55-64;male;;762
0.00107879;0.00786781;0.511333;0.0845006;0.00428483;0.165845;0.259652;0;0.379354;55-64;male;;763
0.00107879;0.00786781;0.511333;0.0845006;0.00428483;0.165845;0.259652;0;0.379354;55-64;male;;798
0.00114883;0.00758769;0.497283;0.0773536;0.00354;0.17194;0.248318;0;0.307095;55-64;male;;803
0.00114883;0.00758769;0.497283;0.0773536;0.00354;0.17194;0.248318;0;0.307095;55-64;male;;832
0.00120654;0.00701615;0.481939;0.0564532;0.00350427;0.166437;0.242711;0;0.37458;55-64;male;;843
0.00120654;0.00701615;0.481939;0.0564532;0.00350427;0.166437;0.242711;0;0.37458;55-64;male;;898
0.00125734;0.00690471;0.470228;0.0524858;0.00299579;0.173827;0.237634;0;0.49411;55-64;male;;899
0.00125734;0.00690471;0.470228;0.0524858;0.00299579;0.173827;0.237634;0;0.49411;55-64;male;;931
0.00131385;0.00660005;0.449811;0.046517;0.00250166;0.176229;0.23069;0;0.608101;55-64;male;;932
0.00131385;0.00660005;0.449811;0.046517;0.00250166;0.176229;0.23069;0;0.608101;55-64;male;;963
0.00140787;0.00629646;0.434314;0.0450968;0.00212026;0.185944;0.222169;0;0.50675;55-64;male;;963
0.00140787;0.00629646;0.434314;0.0450968;0.00212026;0.185944;0.222169;0;0.50675;55-64;male;;1030
0.00153976;0.00590325;0.414684;0.0398099;0.00199922;0.195715;0.216938;0;0.376122;55-64;male;;1030
0.00153976;0.00590325;0.414684;0.0398099;0.00199922;0.195715;0.216938;0;0.376122;55-64;male;;1098
