id;age;sex;education
;0;Muž;Stredná škola - výučný list
joy;fear;disgust;sadness;anger;surprise;contempt;valence;engagement;affectivaAgeGroup;affectivaGender;Timestamp;TimeReacted
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;;0
99.6476;1.44183e-05;0.00371268;4.73312e-05;9.324e-06;1.91591;0.000171026;83.5261;99.8068;18-24;male;;20
99.6476;1.44183e-05;0.00371268;4.73312e-05;9.324e-06;1.91591;0.000171026;83.5261;99.8068;18-24;male;;40
99.6724;1.4724e-05;0.00356682;4.58986e-05;8.66946e-06;1.94578;0.000165249;83.8495;99.8191;18-24;male;;60
99.6724;1.4724e-05;0.00356682;4.58986e-05;8.66946e-06;1.94578;0.000165249;83.8495;99.8191;18-24;male;;80
99.6491;1.68781e-05;0.00379185;3.8684e-05;9.32339e-06;2.07368;0.00017335;82.6553;99.8018;18-24;male;;100
99.6491;1.68781e-05;0.00379185;3.8684e-05;9.32339e-06;2.07368;0.00017335;82.6553;99.8018;18-24;male;;120
99.6725;1.61617e-05;0.00330361;3.05961e-05;7.8464e-06;1.89191;0.000162845;77.8777;99.8239;18-24;male;;140
99.6725;1.61617e-05;0.00330361;3.05961e-05;7.8464e-06;1.89191;0.000162845;77.8777;99.8239;18-24;male;;160
99.6456;1.6339e-05;0.00273266;2.15486e-05;5.844e-06;1.52486;0.000157376;67.9235;99.835;18-24;male;;180
99.6456;1.6339e-05;0.00273266;2.15486e-05;5.844e-06;1.52486;0.000157376;67.9235;99.835;18-24;male;;200
99.594;1.70887e-05;0.00206278;3.03268e-05;3.4993e-06;1.14323;0.000150731;65.4321;99.848;18-24;male;;220
99.594;1.70887e-05;0.00206278;3.03268e-05;3.4993e-06;1.14323;0.000150731;65.4321;99.848;18-24;male;;240
99.5711;1.90763e-05;0.00166682;3.43576e-05;2.22454e-06;0.99226;0.000144183;58.6065;99.8602;18-24;male;;260
99.5711;1.90763e-05;0.00166682;3.43576e-05;2.22454e-06;0.99226;0.000144183;58.6065;99.8602;18-24;male;;287
99.5489;2.14164e-05;0.0012087;4.29358e-05;1.39888e-06;0.750752;0.000134025;56.3941;99.8783;18-24;male;;300
99.5489;2.14164e-05;0.0012087;4.29358e-05;1.39888e-06;0.750752;0.000134025;56.3941;99.8783;18-24;male;;355
99.5292;1.90821e-05;0.0010393;3.67465e-05;1.35757e-06;0.599988;0.000130488;57.5289;99.8844;18-24;male;;355
99.5292;1.90821e-05;0.0010393;3.67465e-05;1.35757e-06;0.599988;0.000130488;57.5289;99.8844;18-24;male;;419
99.4866;1.53235e-05;0.000935488;1.72806e-05;2.00714e-06;0.40283;0.000130092;61.713;99.8851;18-24;male;;419
99.4866;1.53235e-05;0.000935488;1.72806e-05;2.00714e-06;0.40283;0.000130092;61.713;99.8851;18-24;male;;487
99.473;1.41589e-05;0.000807325;1.39512e-05;2.02584e-06;0.307795;0.000125189;63.9389;99.8932;18-24;male;;487
99.473;1.41589e-05;0.000807325;1.39512e-05;2.02584e-06;0.307795;0.000125189;63.9389;99.8932;18-24;male;;555
99.4468;1.27681e-05;0.000763204;1.00566e-05;2.40496e-06;0.255272;0.000125332;65.867;99.8931;18-24;male;;555
99.4468;1.27681e-05;0.000763204;1.00566e-05;2.40496e-06;0.255272;0.000125332;65.867;99.8931;18-24;male;;620
99.4246;1.27782e-05;0.000764193;8.81363e-06;2.60757e-06;0.234317;0.000126372;66.9338;99.8915;18-24;male;;620
99.4246;1.27782e-05;0.000764193;8.81363e-06;2.60757e-06;0.234317;0.000126372;66.9338;99.8915;18-24;male;;687
99.4313;1.22122e-05;0.000779136;7.18605e-06;3.04174e-06;0.230921;0.000127202;68.0562;99.8903;18-24;male;;687
99.4313;1.22122e-05;0.000779136;7.18605e-06;3.04174e-06;0.230921;0.000127202;68.0562;99.8903;18-24;male;;755
99.3885;1.11937e-05;0.000789029;6.98408e-06;3.23578e-06;0.229243;0.000132317;68.1329;99.8829;18-24;male;;756
99.3885;1.11937e-05;0.000789029;6.98408e-06;3.23578e-06;0.229243;0.000132317;68.1329;99.8829;18-24;male;;820
99.359;1.1373e-05;0.000790349;7.32335e-06;3.22773e-06;0.225246;0.000134366;68.8924;99.8796;18-24;male;;821
99.359;1.1373e-05;0.000790349;7.32335e-06;3.22773e-06;0.225246;0.000134366;68.8924;99.8796;18-24;male;;856
99.3084;1.04669e-05;0.000812838;8.4211e-06;3.23587e-06;0.224578;0.000138912;69.9422;99.8722;18-24;male;;861
99.3084;1.04669e-05;0.000812838;8.4211e-06;3.23587e-06;0.224578;0.000138912;69.9422;99.8722;18-24;male;;888
99.2107;1.14916e-05;0.000839609;8.63426e-06;3.5943e-06;0.2273;0.000148626;69.9725;99.8561;18-24;male;;901
99.2107;1.14916e-05;0.000839609;8.63426e-06;3.5943e-06;0.2273;0.000148626;69.9725;99.8561;18-24;male;;955
99.1142;1.2142e-05;0.000892647;1.00236e-05;3.79949e-06;0.238925;0.000158739;71.2251;99.8377;18-24;male;;956
99.1142;1.2142e-05;0.000892647;1.00236e-05;3.79949e-06;0.238925;0.000158739;71.2251;99.8377;18-24;male;;989
98.9526;1.19484e-05;0.000990931;1.1687e-05;4.18514e-06;0.245569;0.000174214;73.9051;99.807;18-24;male;;989
98.9526;1.19484e-05;0.000990931;1.1687e-05;4.18514e-06;0.245569;0.000174214;73.9051;99.807;18-24;male;;1024
98.8247;1.19001e-05;0.0011271;1.30091e-05;4.76866e-06;0.257326;0.000186264;75.8567;99.7794;18-24;male;;1024
98.8247;1.19001e-05;0.0011271;1.30091e-05;4.76866e-06;0.257326;0.000186264;75.8567;99.7794;18-24;male;;1056
98.5892;1.26502e-05;0.00130124;1.34383e-05;6.07152e-06;0.277248;0.000208943;77.6556;99.7262;18-24;male;;1061
98.5892;1.26502e-05;0.00130124;1.34383e-05;6.07152e-06;0.277248;0.000208943;77.6556;99.7262;18-24;male;;1124
98.1517;1.40943e-05;0.00150887;1.62335e-05;7.48737e-06;0.293454;0.000240999;80.2898;99.6392;18-24;male;;1124
98.1517;1.40943e-05;0.00150887;1.62335e-05;7.48737e-06;0.293454;0.000240999;80.2898;99.6392;18-24;male;;1156
