id;age;sex;education
;0;Muž;Stredná škola - výučný list
joy;fear;disgust;sadness;anger;surprise;contempt;valence;engagement;affectivaAgeGroup;affectivaGender;Timestamp;TimeReacted
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;;0
0.00207503;0.00216427;0.43481;0.0623706;0.00207742;0.207798;0.18585;-18.7256;1.58705;55-64;male;;21
0.00207503;0.00216427;0.43481;0.0623706;0.00207742;0.207798;0.18585;-18.7256;1.58705;55-64;male;;41
0.00206998;0.00234438;0.43089;0.0557953;0.00205542;0.206276;0.185646;-14.8454;1.13242;55-64;male;;60
0.00206998;0.00234438;0.43089;0.0557953;0.00205542;0.206276;0.185646;-14.8454;1.13242;55-64;male;;81
0.00203712;0.00242863;0.432599;0.053671;0.00207312;0.205806;0.186983;-13.5674;1.00563;55-64;male;;100
0.00203712;0.00242863;0.432599;0.053671;0.00207312;0.205806;0.186983;-13.5674;1.00563;55-64;male;;120
0.00200857;0.00264128;0.424844;0.0492206;0.00200017;0.201282;0.186754;-9.68534;0.712913;55-64;male;;140
0.00200857;0.00264128;0.424844;0.0492206;0.00200017;0.201282;0.186754;-9.68534;0.712913;55-64;male;;161
0.00201905;0.00281911;0.418975;0.0450033;0.00195899;0.198951;0.185569;-6.36951;0.535598;55-64;male;;181
0.00201905;0.00281911;0.418975;0.0450033;0.00195899;0.198951;0.185569;-6.36951;0.535598;55-64;male;;200
0.00204504;0.00291724;0.415631;0.0422283;0.00194265;0.198368;0.1843;-4.49308;0.456684;55-64;male;;221
0.00204504;0.00291724;0.415631;0.0422283;0.00194265;0.198368;0.1843;-4.49308;0.456684;55-64;male;;240
0.00206955;0.00321836;0.411237;0.0362402;0.00191931;0.197106;0.182933;0;0.300502;55-64;male;;261
0.00206955;0.00321836;0.411237;0.0362402;0.00191931;0.197106;0.182933;0;0.300502;55-64;male;;280
0.00202492;0.00336021;0.412455;0.0350544;0.0019262;0.195921;0.184403;0;0.275425;55-64;male;;300
0.00202492;0.00336021;0.412455;0.0350544;0.0019262;0.195921;0.184403;0;0.275425;55-64;male;;321
0.0020502;0.0034801;0.40935;0.0336067;0.00190902;0.195919;0.183206;0;0.243298;55-64;male;;340
0.0020502;0.0034801;0.40935;0.0336067;0.00190902;0.195919;0.183206;0;0.243298;55-64;male;;361
0.00210675;0.00358246;0.404569;0.0318457;0.00189312;0.196069;0.180896;0;0.219263;55-64;male;;380
0.00210675;0.00358246;0.404569;0.0318457;0.00189312;0.196069;0.180896;0;0.219263;55-64;male;;408
0.002098;0.00385648;0.403662;0.0305354;0.00190667;0.196307;0.180998;0;0.186755;55-64;male;;421
