id;age;sex;education
;0;Muž;Stredná škola - výučný list
joy;fear;disgust;sadness;anger;surprise;contempt;valence;engagement;affectivaAgeGroup;affectivaGender;Timestamp;TimeReacted
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;;0
0.0021174;0.00441798;0.404469;0.0946894;0.00117442;0.253814;0.218628;-1.38713;0.23901;55-64;male;;21
0.0021174;0.00441798;0.404469;0.0946894;0.00117442;0.253814;0.218628;-1.38713;0.23901;55-64;male;;40
0.00205402;0.00445922;0.404283;0.0825443;0.00126185;0.243576;0.229503;0;0.216078;55-64;male;;60
0.00205402;0.00445922;0.404283;0.0825443;0.00126185;0.243576;0.229503;0;0.216078;55-64;male;;80
0.00203131;0.00465514;0.407204;0.067866;0.00132281;0.238515;0.242814;0;0.165969;55-64;male;;100
0.00203131;0.00465514;0.407204;0.067866;0.00132281;0.238515;0.242814;0;0.165969;55-64;male;;120
0.00196817;0.00466683;0.41236;0.0564991;0.00144548;0.228063;0.249703;0;0.148716;55-64;male;;140
0.00196817;0.00466683;0.41236;0.0564991;0.00144548;0.228063;0.249703;0;0.148716;55-64;male;;165
0.00191902;0.00473375;0.417279;0.0498457;0.00153239;0.222016;0.260011;0;0.135576;55-64;male;;180
0.00191902;0.00473375;0.417279;0.0498457;0.00153239;0.222016;0.260011;0;0.135576;55-64;male;;200
0.00188072;0.0047769;0.421;0.0464298;0.00158683;0.21835;0.262589;0;0.127318;55-64;male;;220
0.00188072;0.0047769;0.421;0.0464298;0.00158683;0.21835;0.262589;0;0.127318;55-64;male;;266
0.00186973;0.00484861;0.421881;0.0397246;0.00168593;0.212368;0.272599;0;0.114445;55-64;male;;266
0.00186973;0.00484861;0.421881;0.0397246;0.00168593;0.212368;0.272599;0;0.114445;55-64;male;;297
0.00186431;0.00480001;0.423189;0.0356168;0.00175358;0.207955;0.296035;0;0.107924;55-64;male;;300
0.00186431;0.00480001;0.423189;0.0356168;0.00175358;0.207955;0.296035;0;0.107924;55-64;male;;365
0.00184992;0.0047745;0.4251;0.033061;0.00182133;0.204192;0.296056;0;0.10655;55-64;male;;365
0.00184992;0.0047745;0.4251;0.033061;0.00182133;0.204192;0.296056;0;0.10655;55-64;male;;398
0.00184017;0.00484754;0.425598;0.0316422;0.00186182;0.202603;0.289799;0;0.103276;55-64;male;;405
0.00184017;0.00484754;0.425598;0.0316422;0.00186182;0.202603;0.289799;0;0.103276;55-64;male;;465
0.00183691;0.00477847;0.425943;0.0311023;0.00186719;0.201871;0.308036;0;0.102049;55-64;male;;465
0.00183691;0.00477847;0.425943;0.0311023;0.00186719;0.201871;0.308036;0;0.102049;55-64;male;;497
0.00182835;0.00475779;0.42665;0.0326517;0.00181608;0.204272;0.320049;0;0.100707;55-64;male;;506
0.00182835;0.00475779;0.42665;0.0326517;0.00181608;0.204272;0.320049;0;0.100707;55-64;male;;565
0.00182153;0.00465378;0.427348;0.032149;0.0018248;0.202529;0.310974;0;0.0996373;55-64;male;;565
0.00182153;0.00465378;0.427348;0.032149;0.0018248;0.202529;0.310974;0;0.0996373;55-64;male;;598
0.00181778;0.00461307;0.427809;0.032536;0.00181614;0.202993;0.311385;0;0.101031;55-64;male;;598
0.00181778;0.00461307;0.427809;0.032536;0.00181614;0.202993;0.311385;0;0.101031;55-64;male;;665
