id;age;sex;education
;0;Muž;Stredná škola - výučný list
joy;fear;disgust;sadness;anger;surprise;contempt;valence;engagement;affectivaAgeGroup;affectivaGender;Timestamp;TimeReacted
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;;0
0.000129576;0.0221143;0.456748;1.27265;0.0374419;0.022023;0.410257;-4.42043;1.82324;35-44;male;;21
0.000129576;0.0221143;0.456748;1.27265;0.0374419;0.022023;0.410257;-4.42043;1.82324;35-44;male;;40
0.000118224;0.022543;0.442285;1.27221;0.0439086;0.019738;0.42145;-4.17433;1.96731;35-44;male;;61
0.000118224;0.022543;0.442285;1.27221;0.0439086;0.019738;0.42145;-4.17433;1.96731;35-44;male;;81
0.000136799;0.0208988;0.449842;1.077;0.0364437;0.0225378;0.404078;-3.51147;1.74063;35-44;male;;100
0.000136799;0.0208988;0.449842;1.077;0.0364437;0.0225378;0.404078;-3.51147;1.74063;35-44;male;;120
0.000200899;0.0172089;0.44919;0.702207;0.0222557;0.0321273;0.362017;-1.52983;1.10595;35-44;male;;140
0.000200899;0.0172089;0.44919;0.702207;0.0222557;0.0321273;0.362017;-1.52983;1.10595;35-44;male;;161
0.000238833;0.0155354;0.453285;0.544044;0.0183816;0.0370229;0.344477;-0.359398;0.887919;35-44;male;;180
0.000238833;0.0155354;0.453285;0.544044;0.0183816;0.0370229;0.344477;-0.359398;0.887919;35-44;male;;201
0.000351777;0.0126136;0.446563;0.335433;0.0115384;0.0518457;0.308066;0;0.564403;35-44;male;;220
0.000351777;0.0126136;0.446563;0.335433;0.0115384;0.0518457;0.308066;0;0.564403;35-44;male;;270
0.000454769;0.0118159;0.440646;0.328129;0.00726943;0.070933;0.285982;0;0.417696;35-44;male;;270
0.000454769;0.0118159;0.440646;0.328129;0.00726943;0.070933;0.285982;0;0.417696;35-44;male;;337
0.000522206;0.0108584;0.436492;0.265067;0.00630604;0.0787624;0.274657;0;0.355872;35-44;male;;337
0.000522206;0.0108584;0.436492;0.265067;0.00630604;0.0787624;0.274657;0;0.355872;35-44;male;;401
0.000566712;0.0108345;0.4348;0.283521;0.00524466;0.0890172;0.268204;0;0.326728;35-44;male;;401
0.000566712;0.0108345;0.4348;0.283521;0.00524466;0.0890172;0.268204;0;0.326728;35-44;male;;469
0.000650431;0.00997056;0.442253;0.230995;0.00449109;0.0998991;0.257816;0;0.288086;35-44;male;;469
0.000650431;0.00997056;0.442253;0.230995;0.00449109;0.0998991;0.257816;0;0.288086;35-44;male;;537
0.000611111;0.0107958;0.467333;0.300254;0.00438708;0.100597;0.262612;0;0.304672;35-44;male;;537
0.000611111;0.0107958;0.467333;0.300254;0.00438708;0.100597;0.262612;0;0.304672;35-44;male;;569
0.000504425;0.0117086;0.496348;0.349361;0.00577353;0.0829948;0.27752;0;0.38176;35-44;male;;579
0.000504425;0.0117086;0.496348;0.349361;0.00577353;0.0829948;0.27752;0;0.38176;35-44;male;;637
0.000410756;0.0133846;0.539886;0.495264;0.00704178;0.0715744;0.294477;-1.4487;0.490838;35-44;male;;637
0.000410756;0.0133846;0.539886;0.495264;0.00704178;0.0715744;0.294477;-1.4487;0.490838;35-44;male;;669
0.000448664;0.0134636;0.834237;0.552995;0.00569067;0.0823267;0.286928;-4.99139;0.44923;35-44;male;;669
0.000448664;0.0134636;0.834237;0.552995;0.00569067;0.0823267;0.286928;-4.99139;0.44923;35-44;male;;737
0.000369028;0.015492;1.26151;0.812675;0.0066854;0.0727726;0.303669;-9.67829;0.564176;35-44;male;;737
0.000369028;0.015492;1.26151;0.812675;0.0066854;0.0727726;0.303669;-9.67829;0.564176;35-44;male;;801
0.000405334;0.0147419;1.07491;0.733191;0.00590078;0.0797514;0.295745;-8.18041;0.518306;35-44;male;;801
