id;age;sex;education
;0;Muž;Stredná škola - výučný list
joy;fear;disgust;sadness;anger;surprise;contempt;valence;engagement;affectivaAgeGroup;affectivaGender;Timestamp;TimeReacted
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;;0
0.00211999;0.00436054;0.747325;0.0190219;0.00290983;0.258943;0.196228;0;0.224403;25-34;male;;20
0.00211999;0.00436054;0.747325;0.0190219;0.00290983;0.258943;0.196228;0;0.224403;25-34;male;;41
0.00201537;0.00439114;0.746458;0.0210489;0.00271904;0.244677;0.19715;0;0.198392;25-34;male;;63
0.00201537;0.00439114;0.746458;0.0210489;0.00271904;0.244677;0.19715;0;0.198392;25-34;male;;80
0.00194733;0.00436614;0.555722;0.0227979;0.00242496;0.232249;0.196181;0;0.135999;25-34;male;;101
0.00194733;0.00436614;0.555722;0.0227979;0.00242496;0.232249;0.196181;0;0.135999;25-34;male;;120
0.00187077;0.00432432;0.531522;0.0244198;0.00222225;0.219181;0.195912;0;0.11355;25-34;male;;140
0.00187077;0.00432432;0.531522;0.0244198;0.00222225;0.219181;0.195912;0;0.11355;25-34;male;;160
0.00181759;0.00431201;0.469652;0.026036;0.00205533;0.210585;0.195494;0;0.0967335;25-34;male;;180
0.00181759;0.00431201;0.469652;0.026036;0.00205533;0.210585;0.195494;0;0.0967335;25-34;male;;200
0.0018056;0.00425086;0.463277;0.0257406;0.00209947;0.209827;0.195588;0;0.0987117;25-34;male;;221
0.0018056;0.00425086;0.463277;0.0257406;0.00209947;0.209827;0.195588;0;0.0987117;25-34;male;;240
0.00177304;0.00419868;0.452387;0.0268947;0.00208718;0.210285;0.196192;0;0.101408;25-34;male;;260
0.00177304;0.00419868;0.452387;0.0268947;0.00208718;0.210285;0.196192;0;0.101408;25-34;male;;288
0.00172964;0.00424784;0.438168;0.0279238;0.00207761;0.204839;0.196828;0;0.102626;25-34;male;;300
0.00172964;0.00424784;0.438168;0.0279238;0.00207761;0.204839;0.196828;0;0.102626;25-34;male;;356
0.00170238;0.00421342;0.437301;0.0278862;0.0021538;0.2019;0.197647;0;0.1038;25-34;male;;356
0.00170238;0.00421342;0.437301;0.0278862;0.0021538;0.2019;0.197647;0;0.1038;25-34;male;;424
0.00154799;0.0045034;0.433762;0.0313994;0.0024177;0.183821;0.20308;0;0.119076;25-34;male;;424
0.00154799;0.0045034;0.433762;0.0313994;0.0024177;0.183821;0.20308;0;0.119076;25-34;male;;456
0.00143741;0.00473014;0.43257;0.0341615;0.00266041;0.170748;0.207393;0;0.124527;25-34;male;;464
0.00143741;0.00473014;0.43257;0.0341615;0.00266041;0.170748;0.207393;0;0.124527;25-34;male;;524
0.0014454;0.00475412;0.429755;0.0331991;0.00263855;0.168666;0.206762;0;0.11924;25-34;male;;524
0.0014454;0.00475412;0.429755;0.0331991;0.00263855;0.168666;0.206762;0;0.11924;25-34;male;;588
0.00142543;0.00477526;0.428745;0.0329524;0.00270601;0.165014;0.207461;0;0.113826;25-34;male;;588
0.00142543;0.00477526;0.428745;0.0329524;0.00270601;0.165014;0.207461;0;0.113826;25-34;male;;656
0.00163881;0.00447738;0.42792;0.0279914;0.00226365;0.186334;0.199266;0;0.0952573;25-34;male;;656
0.00163881;0.00447738;0.42792;0.0279914;0.00226365;0.186334;0.199266;0;0.0952573;25-34;male;;724
0.00171189;0.00443834;0.42777;0.0268684;0.00213044;0.192873;0.196777;0;0.0896733;25-34;male;;724
0.00171189;0.00443834;0.42777;0.0268684;0.00213044;0.192873;0.196777;0;0.0896733;25-34;male;;757
0.00175771;0.00426792;0.426407;0.0259594;0.00206161;0.199313;0.19514;0;0.085936;25-34;male;;765
0.00175771;0.00426792;0.426407;0.0259594;0.00206161;0.199313;0.19514;0;0.085936;25-34;male;;789
0.00177627;0.00421873;0.426409;0.0255899;0.0020365;0.201792;0.194553;0;0.0850715;25-34;male;;805
0.00177627;0.00421873;0.426409;0.0255899;0.0020365;0.201792;0.194553;0;0.0850715;25-34;male;;856
0.00180137;0.00408583;0.425376;0.0251584;0.00200186;0.207388;0.193707;0;0.0826771;25-34;male;;857
0.00180137;0.00408583;0.425376;0.0251584;0.00200186;0.207388;0.193707;0;0.0826771;25-34;male;;924
0.00180626;0.00396117;0.425628;0.025245;0.00198994;0.212617;0.19355;0;0.0825792;25-34;male;;924
0.00180626;0.00396117;0.425628;0.025245;0.00198994;0.212617;0.19355;0;0.0825792;25-34;male;;956
0.00180428;0.00399399;0.425672;0.0252307;0.00199313;0.211981;0.193581;0;0.0823113;25-34;male;;965
0.00180428;0.00399399;0.425672;0.0252307;0.00199313;0.211981;0.193581;0;0.0823113;25-34;male;;1024
