id;age;sex;education
;0;Muž;Stredná škola - výučný list
joy;fear;disgust;sadness;anger;surprise;contempt;valence;engagement;affectivaAgeGroup;affectivaGender;Timestamp;TimeReacted
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;;0
0.00201113;0.00504073;0.515249;0.0206839;0.00218756;0.245917;0.196203;0;1.47519;25-34;male;;19
0.00201113;0.00504073;0.515249;0.0206839;0.00218756;0.245917;0.196203;0;1.47519;25-34;male;;49
0.00220481;0.0050871;0.59656;0.0154518;0.00277394;0.280977;0.197499;0;2.37839;25-34;male;;59
0.00220481;0.0050871;0.59656;0.0154518;0.00277394;0.280977;0.197499;0;2.37839;25-34;male;;113
0.00214047;0.00507981;0.711709;0.0159316;0.00287753;0.268546;0.198863;0;4.43438;25-34;male;;113
0.00214047;0.00507981;0.711709;0.0159316;0.00287753;0.268546;0.198863;0;4.43438;25-34;male;;185
0.00234587;0.00509939;0.96796;0.0113511;0.00381525;0.304204;0.200465;0;7.08686;25-34;male;;185
0.00234587;0.00509939;0.96796;0.0113511;0.00381525;0.304204;0.200465;0;7.08686;25-34;male;;219
0.0022177;0.00512969;0.740712;0.0138824;0.00363624;0.282953;0.201234;0;4.83707;25-34;male;;226
0.0022177;0.00512969;0.740712;0.0138824;0.00363624;0.282953;0.201234;0;4.83707;25-34;male;;284
0.00260332;0.00520017;0.776902;0.0118145;0.00552457;0.356694;0.203457;0;6.14163;25-34;male;;285
0.00260332;0.00520017;0.776902;0.0118145;0.00552457;0.356694;0.203457;0;6.14163;25-34;male;;316
0.00291973;0.00530151;0.843962;0.00971148;0.00753605;0.424925;0.205081;0;3.16664;25-34;male;;316
0.00291973;0.00530151;0.843962;0.00971148;0.00753605;0.424925;0.205081;0;3.16664;25-34;male;;384
0.00401496;0.00514067;1.09168;0.0056564;0.0123728;0.636928;0.202749;0;3.68344;25-34;male;;384
0.00401496;0.00514067;1.09168;0.0056564;0.0123728;0.636928;0.202749;0;3.68344;25-34;male;;449
0.00375847;0.0049381;0.95993;0.00668178;0.00926351;0.561178;0.199197;0;2.13363;25-34;male;;450
0.00375847;0.0049381;0.95993;0.00668178;0.00926351;0.561178;0.199197;0;2.13363;25-34;male;;515
0.00334317;0.00491299;0.84584;0.00840718;0.00720382;0.47706;0.198509;0;1.29022;25-34;male;;518
0.00334317;0.00491299;0.84584;0.00840718;0.00720382;0.47706;0.198509;0;1.29022;25-34;male;;558
0.00304705;0.00493154;0.762527;0.010475;0.00573649;0.423042;0.197736;0;0.85301;25-34;male;;560
0.00304705;0.00493154;0.762527;0.010475;0.00573649;0.423042;0.197736;0;0.85301;25-34;male;;615
0.00280395;0.00490471;0.686349;0.0126806;0.0045454;0.37663;0.196517;0;0.555117;25-34;male;;615
0.00280395;0.00490471;0.686349;0.0126806;0.0045454;0.37663;0.196517;0;0.555117;25-34;male;;650
0.00278316;0.00490694;0.676849;0.0128318;0.00447696;0.37335;0.19649;0;0.540051;25-34;male;;651
0.00278316;0.00490694;0.676849;0.0128318;0.00447696;0.37335;0.19649;0;0.540051;25-34;male;;684
0.00258461;0.00488868;0.622287;0.0149013;0.00377302;0.336361;0.195896;0;0.384132;25-34;male;;684
0.00258461;0.00488868;0.622287;0.0149013;0.00377302;0.336361;0.195896;0;0.384132;25-34;male;;718
0.0024383;0.00485417;0.573622;0.0168958;0.00318806;0.308668;0.194768;0;0.278951;25-34;male;;718
0.0024383;0.00485417;0.573622;0.0168958;0.00318806;0.308668;0.194768;0;0.278951;25-34;male;;752
0.00231636;0.00483096;0.539796;0.0184678;0.00285785;0.286084;0.194446;0;0.220679;25-34;male;;756
0.00231636;0.00483096;0.539796;0.0184678;0.00285785;0.286084;0.194446;0;0.220679;25-34;male;;813
0.00209629;0.00475716;0.482788;0.0210187;0.00242255;0.245042;0.194113;0;0.145591;25-34;male;;813
0.00209629;0.00475716;0.482788;0.0210187;0.00242255;0.245042;0.194113;0;0.145591;25-34;male;;880
0.0020332;0.0047345;0.460286;0.0217049;0.00228965;0.233468;0.193926;0;0.12696;25-34;male;;880
0.0020332;0.0047345;0.460286;0.0217049;0.00228965;0.233468;0.193926;0;0.12696;25-34;male;;949
0.00203472;0.00475171;0.446074;0.0219609;0.00221435;0.235122;0.193495;0;0.123827;25-34;male;;949
0.00203472;0.00475171;0.446074;0.0219609;0.00221435;0.235122;0.193495;0;0.123827;25-34;male;;981
0.00200158;0.00474186;0.439259;0.0222721;0.00216648;0.229113;0.193471;0;0.116266;25-34;male;;990
0.00200158;0.00474186;0.439259;0.0222721;0.00216648;0.229113;0.193471;0;0.116266;25-34;male;;1049
0.0019385;0.00473714;0.428475;0.0233795;0.00203125;0.219086;0.193302;0;0.101633;25-34;male;;1049
0.0019385;0.00473714;0.428475;0.0233795;0.00203125;0.219086;0.193302;0;0.101633;25-34;male;;1112
0.00188737;0.00465323;0.428403;0.0234002;0.00200585;0.20676;0.193164;0;0.0939187;25-34;male;;1113
0.00188737;0.00465323;0.428403;0.0234002;0.00200585;0.20676;0.193164;0;0.0939187;25-34;male;;1189
0.00186047;0.00467328;0.426327;0.024642;0.00192104;0.203889;0.193047;0;0.094093;25-34;male;;1190
0.00186047;0.00467328;0.426327;0.024642;0.00192104;0.203889;0.193047;0;0.094093;25-34;male;;1248
0.00185124;0.00462385;0.427243;0.0235733;0.00194141;0.200117;0.192993;0;0.101959;25-34;male;;1249
